Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,trade_type,Product,Throughput,Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Westover - Line 10,,,all,all,all,,,,
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.0,,,
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,71.8,453.1,446.0,A
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,19.5,453.1,446.0,A
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.0,453.1,446.0,A
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,283.0,453.1,446.0,A
2017-12-01,12,2017,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,13.3,,,
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,29.1,165.0,170.3,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.3,165.0,170.3,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,63.1,165.0,170.3,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,70.7,,,
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,79.0,453.0,458.0,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,13.3,453.0,458.0,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.3,453.0,458.0,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,271.7,453.0,458.0,A
2018-01-01,1,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,10.6,,,
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,27.4,165.0,169.9,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,27.4,165.0,169.9,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,70.7,165.0,169.9,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,77.1,,,
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,72.1,453.0,440.0,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,10.6,453.0,440.0,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,67.2,453.0,440.0,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,267.1,453.0,440.0,A
2018-02-01,2,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,3.9,,,
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.0,165.0,161.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.7,165.0,161.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,67.0,165.0,161.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,74.5,,,
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.6,453.0,440.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,3.9,453.0,440.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,65.8,453.0,440.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,265.8,453.0,440.0,A
2018-03-01,3,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,6.4,,,
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,17.3,165.0,168.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.3,165.0,168.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,61.3,165.0,168.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Regina - Line 4/67,,,all,all,all,,,,
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.7,,,
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,88.0,453.0,439.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,6.4,453.0,439.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.2,453.0,439.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,265.4,453.0,439.0,A
2018-04-01,4,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,8.2,,,
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.3,165.0,167.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,21.6,165.0,167.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,53.8,165.0,167.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,56.7,,,
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,76.7,453.0,439.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,8.2,453.0,439.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,49.6,453.0,439.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,281.7,453.0,439.0,A
2018-05-01,5,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,11.4,,,
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,26.6,165.0,163.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,28.6,165.0,163.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,57.0,165.0,163.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,62.2,,,
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.8,453.0,432.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,11.4,453.0,432.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,53.6,453.0,432.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,279.7,453.0,432.0,A
2018-06-01,6,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,8.2,,,
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,19.8,165.0,167.387,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.0,165.0,167.387,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,69.1,165.0,167.387,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,75.2,,,
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,70.4,453.0,437.005,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,8.2,453.0,437.005,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,65.5,453.0,437.005,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,269.4,453.0,437.005,A
2018-07-01,7,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,8.6,,,
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,21.9,165.0,166.003,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,28.4,165.0,166.003,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,64.0,165.0,166.003,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,68.2,,,
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,81.6,453.0,432.39,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,8.6,453.0,432.39,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.4,453.0,432.39,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,261.5,453.0,432.39,A
2018-08-01,8,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,9.6,,,
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,25.2,165.0,166.966,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.6,165.0,166.966,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,63.7,165.0,166.966,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,71.1,,,
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,79.5,453.0,430.771,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,9.6,453.0,430.771,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.1,453.0,430.771,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,255.1,453.0,430.771,A
2018-09-01,9,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,6.6,,,
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,22.3,165.0,165.148,A
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.2,165.0,165.148,A
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,71.8,165.0,165.148,A
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 1,,,all,all,all,,,,
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/3,,,all,all,all,,,,
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67,,,all,all,all,,,,
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,76.4,,,
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.7,453.0,448.581,A
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,6.6,453.0,448.581,A
2018-10-01,10,2018,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,68.0,453.0,448.581,A
