"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-11","Canada","2016A000011124","Primary energy","Stock variation","Terajoules","283","units","0","v1206136798","1.2.4","14683","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Inter-product transfers","Terajoules","283","units","0","v1206136799","1.2.5","5194","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Other adjustments","Terajoules","283","units","0","v1206136800","1.2.6","22201","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Availability","Terajoules","283","units","0","v1206136801","1.2.7","1030044","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Transformed to electricity","Terajoules","283","units","0","v1206136802","1.2.8","103569","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Transformed to coke","Terajoules","283","units","0","v1206136803","1.2.9","6752","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136804","1.2.10","334515","","","","0"
"2020-11","Canada","2016A000011124","Primary energy","Net supply","Terajoules","283","units","0","v1206136805","1.2.11","592574","","","","0"
"2020-11","Canada","2016A000011124","Coal","Production","Terajoules","283","units","0","v1206136806","1.3.1","107419","","","","0"
"2020-11","Canada","2016A000011124","Coal","Exports","Terajoules","283","units","0","v1206136807","1.3.2","80196","","","","0"
